ALCALINAS_BOGOTÁ,ALCALINAS_CENTRO,ALCALINAS_NORTE,ALCALINAS_SANTANDER,ALCALINAS_SUR,BOMBILLOS_BOGOTÁ,BOMBILLOS_CENTRO,BOMBILLOS_NORTE,BOMBILLOS_SANTANDER,BOMBILLOS_SUR,ENCENDEDORES_BOGOTÁ,ENCENDEDORES_CENTRO,ENCENDEDORES_NORTE,ENCENDEDORES_SANTANDER,ENCENDEDORES_SUR,MANGANESO_BOGOTÁ,MANGANESO_CENTRO,MANGANESO_NORTE,MANGANESO_SANTANDER,MANGANESO_SUR,OTROS_BOGOTÁ,OTROS_CENTRO,OTROS_NORTE,OTROS_SANTANDER,OTROS_SUR,TERCEROS_BOGOTÁ,TERCEROS_CENTRO,TERCEROS_NORTE,TERCEROS_SANTANDER,TERCEROS_SUR
0.0,447.0,10.0,21.0,270.0,12.0,71.0,0.0,0.0,18.0,20.0,383.0,0.0,240.0,96.0,20.0,896.0,480.0,1200.0,930.0,0.0,31.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,597.0,0.0,0.0,33.0,0.0,129.0,0.0,23.0,30.0,0.0,914.0,0.0,72.0,1048.0,60.0,4443.0,0.0,20.0,1256.0,0.0,101.0,2.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1023.0,490.0,20.0,312.0,0.0,154.0,79.0,12.0,88.0,0.0,429.0,192.0,252.0,568.0,0.0,4844.0,3430.0,50.0,517.0,0.0,160.0,51.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0
0.0,823.0,0.0,90.0,380.0,0.0,193.0,16.0,5.0,37.0,0.0,263.0,0.0,376.0,52.0,0.0,12015.0,0.0,538.0,1445.0,0.0,292.0,0.0,21.0,131.0,0.0,0.0,0.0,0.0,0.0
0.0,644.0,10.0,90.0,20.0,0.0,30.0,0.0,0.0,31.0,0.0,43.0,0.0,5.0,108.0,0.0,25868.0,900.0,40.0,1410.0,0.0,123.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,210.0,0.0,0.0,70.0,0.0,17.0,2.0,0.0,19.0,0.0,586.0,0.0,140.0,112.0,20.0,1452.0,144.0,0.0,2172.0,20.0,70.0,22.0,119.0,12.0,0.0,0.0,0.0,0.0,0.0
10.0,2130.0,40.0,72.0,522.0,0.0,221.0,0.0,0.0,30.0,0.0,381.0,40.0,52.0,560.0,80.0,16574.0,70.0,132.0,1652.0,5.0,301.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
20.0,1438.0,0.0,120.0,322.0,0.0,122.0,0.0,0.0,122.0,0.0,924.0,88.0,320.0,1256.0,20.0,12776.0,0.0,960.0,2737.0,0.0,521.0,0.0,30.0,99.0,0.0,0.0,0.0,0.0,0.0
10.0,1735.0,0.0,343.0,70.0,0.0,222.0,0.0,29.0,58.0,88.0,561.0,0.0,338.0,720.0,20.0,20673.0,0.0,3022.0,1540.0,0.0,364.0,0.0,307.0,28.0,0.0,0.0,0.0,0.0,0.0
0.0,1005.0,120.0,260.0,60.0,0.0,160.0,0.0,8.0,0.0,0.0,677.0,0.0,492.0,40.0,0.0,25663.0,540.0,230.0,490.0,0.0,119.0,0.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,520.0,30.0,21.0,222.0,0.0,52.0,0.0,0.0,77.0,4.0,350.0,0.0,3.0,576.0,0.0,2900.0,0.0,40.0,1476.0,0.0,434.0,29.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0
20.0,631.0,0.0,100.0,54.0,0.0,221.0,0.0,9.0,0.0,232.0,414.0,0.0,24.0,164.0,260.0,10336.0,0.0,2014.0,3580.0,0.0,238.0,0.0,59.0,345.0,0.0,0.0,0.0,0.0,0.0
0.0,814.0,80.0,50.0,415.0,0.0,181.0,0.0,8.0,107.0,0.0,1573.0,65.0,43.0,289.0,0.0,7408.0,1860.0,269.0,4166.0,0.0,194.0,121.0,52.0,640.0,0.0,0.0,0.0,0.0,0.0
20.0,950.0,70.0,10.0,291.0,0.0,160.0,0.0,24.0,28.0,0.0,1002.0,190.0,48.0,360.0,0.0,2996.0,332.0,40.0,720.0,1.0,164.0,50.0,58.0,24.0,0.0,0.0,0.0,0.0,0.0
33.0,540.0,80.0,0.0,52.0,9.0,74.0,60.0,0.0,12.0,35.0,446.0,0.0,0.0,202.0,300.0,2373.0,640.0,40.0,1992.0,35.0,102.0,67.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60.0,371.0,0.0,20.0,800.0,65.0,90.0,0.0,0.0,156.0,68.0,302.0,0.0,100.0,48.0,35.0,843.0,0.0,0.0,1940.0,0.0,103.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0
10.0,555.0,160.0,20.0,64.0,6.0,375.0,1.0,16.0,175.0,0.0,1474.0,0.0,188.0,216.0,32.0,3543.0,0.0,154.0,307.0,0.0,246.0,0.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0
0.0,946.0,220.0,0.0,456.0,4.0,246.0,18.0,0.0,48.0,0.0,348.0,280.0,0.0,240.0,40.0,11998.0,180.0,0.0,510.0,29.0,138.0,52.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
0.0,630.0,0.0,40.0,224.0,0.0,69.0,116.0,19.0,234.0,0.0,294.0,40.0,484.0,255.0,0.0,3276.0,60.0,200.0,1344.0,0.0,194.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
20.0,810.0,150.0,40.0,20.0,8.0,234.0,20.0,0.0,0.0,0.0,1002.0,240.0,246.0,910.0,0.0,12364.0,4208.0,2012.0,1380.0,61.0,92.0,20.0,71.0,92.0,0.0,0.0,0.0,0.0,0.0
0.0,110.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,32.0,2050.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,395.0,30.0,20.0,20.0,0.0,94.0,62.0,0.0,12.0,0.0,574.0,136.0,0.0,0.0,0.0,1419.0,1060.0,30.0,1884.0,0.0,734.0,44.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,623.0,0.0,380.0,97.0,0.0,466.0,0.0,30.0,148.0,0.0,436.0,0.0,620.0,584.0,0.0,12965.0,0.0,390.0,6312.0,0.0,230.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0
10.0,682.0,0.0,70.0,473.0,4.0,246.0,0.0,24.0,108.0,6.0,849.0,60.0,100.0,1444.0,50.0,6722.0,378.0,600.0,770.0,11.0,481.0,0.0,5.0,72.0,0.0,0.0,0.0,0.0,0.0
0.0,1340.0,0.0,291.0,272.0,4.0,305.0,0.0,82.0,32.0,144.0,1583.0,0.0,292.0,1109.0,172.0,8998.0,0.0,1766.0,2167.0,2.0,275.0,0.0,124.0,84.0,0.0,0.0,0.0,0.0,0.0
0.0,120.0,40.0,110.0,110.0,0.0,112.0,24.0,20.0,0.0,0.0,58.0,60.0,972.0,0.0,0.0,3218.0,530.0,100.0,1200.0,0.0,95.0,12.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,340.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1370.0,0.0,0.0,121.0,0.0,173.0,0.0,0.0,33.0,0.0,994.0,0.0,0.0,568.0,0.0,7512.0,240.0,0.0,1060.0,0.0,218.0,18.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
191.0,1190.0,0.0,50.0,140.0,146.0,177.0,0.0,0.0,54.0,240.0,2436.0,0.0,46.0,200.0,234.0,16670.0,650.0,70.0,5026.0,117.0,451.0,12.0,74.0,44.0,0.0,0.0,0.0,0.0,0.0
0.0,2029.0,0.0,120.0,400.0,0.0,66.0,0.0,0.0,134.0,0.0,323.0,40.0,180.0,336.0,0.0,7875.0,230.0,480.0,3130.0,0.0,357.0,17.0,50.0,198.0,0.0,0.0,0.0,0.0,0.0
0.0,626.0,70.0,110.0,186.0,7.0,241.0,0.0,0.0,12.0,0.0,820.0,0.0,1220.0,112.0,60.0,12450.0,3480.0,216.0,559.0,6.0,243.0,36.0,58.0,288.0,0.0,0.0,0.0,0.0,0.0
10.0,520.0,60.0,0.0,91.0,0.0,40.0,66.0,18.0,51.0,20.0,90.0,112.0,5.0,78.0,1020.0,5600.0,1952.0,40.0,3174.0,0.0,96.0,149.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0
12.0,483.0,10.0,41.0,120.0,92.0,188.0,0.0,14.0,0.0,20.0,572.0,0.0,0.0,0.0,50.0,3220.0,507.0,0.0,660.0,0.0,208.0,0.0,67.0,37.0,0.0,0.0,0.0,0.0,0.0
0.0,1213.0,0.0,0.0,50.0,0.0,326.0,0.0,0.0,42.0,0.0,512.0,0.0,0.0,80.0,0.0,6255.0,0.0,1596.0,1230.0,35.0,298.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,1251.0,20.0,120.0,386.0,0.0,601.0,6.0,0.0,29.0,0.0,474.0,60.0,120.0,186.0,12.0,11341.0,100.0,68.0,1154.0,1.0,205.0,12.0,15.0,192.0,0.0,0.0,0.0,0.0,0.0
0.0,1152.0,90.0,60.0,316.0,0.0,450.0,76.0,12.0,4.0,0.0,774.0,89.0,368.0,11.0,0.0,5836.0,3240.0,230.0,924.0,0.0,281.0,43.0,399.0,85.0,0.0,0.0,0.0,0.0,0.0
54.0,444.0,0.0,102.0,33.0,0.0,39.0,0.0,12.0,30.0,18.0,94.0,0.0,0.0,38.0,404.0,1872.0,60.0,1514.0,1302.0,30.0,87.0,0.0,118.0,16.0,0.0,0.0,0.0,0.0,0.0
0.0,70.0,0.0,4.0,50.0,0.0,30.0,24.0,0.0,0.0,0.0,72.0,0.0,80.0,0.0,0.0,70.0,154.0,0.0,4350.0,0.0,26.0,6.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0
32.0,95.0,0.0,10.0,30.0,0.0,10.0,36.0,26.0,12.0,0.0,332.0,0.0,0.0,40.0,0.0,2001.0,0.0,0.0,7178.0,23.0,129.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0
6.0,2537.0,0.0,50.0,480.0,0.0,501.0,0.0,0.0,44.0,20.0,567.0,60.0,312.0,358.0,10.0,17001.0,0.0,160.0,920.0,6.0,358.0,22.0,102.0,96.0,0.0,0.0,0.0,0.0,0.0
0.0,1142.0,0.0,70.0,310.0,2.0,79.0,0.0,42.0,98.0,0.0,553.0,60.0,266.0,496.0,60.0,3753.0,12.0,1938.0,1372.0,0.0,235.0,3.0,166.0,21.0,0.0,0.0,0.0,0.0,0.0
0.0,1349.0,60.0,140.0,20.0,6.0,318.0,0.0,33.0,12.0,10.0,441.0,60.0,80.0,40.0,130.0,31703.0,780.0,884.0,2070.0,2.0,316.0,20.0,96.0,8.0,0.0,0.0,0.0,0.0,0.0
40.0,898.0,0.0,305.0,40.0,72.0,285.0,0.0,42.0,0.0,6.0,332.0,0.0,136.0,26.0,26.0,11815.0,0.0,1916.0,370.0,0.0,143.0,0.0,442.0,19.0,0.0,0.0,0.0,0.0,0.0
0.0,190.0,0.0,180.0,30.0,0.0,20.0,12.0,10.0,18.0,0.0,394.0,0.0,420.0,0.0,0.0,1068.0,2400.0,1320.0,230.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,451.0,0.0,0.0,64.0,92.0,164.0,0.0,0.0,16.0,126.0,74.0,0.0,0.0,120.0,10.0,2034.0,0.0,0.0,518.0,1.0,342.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
0.0,605.0,0.0,60.0,303.0,0.0,162.0,0.0,0.0,84.0,0.0,44.0,0.0,20.0,48.0,0.0,5711.0,450.0,50.0,2180.0,0.0,139.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0
0.0,1082.0,30.0,50.0,311.0,0.0,384.0,0.0,0.0,34.0,0.0,371.0,18.0,0.0,215.0,0.0,9513.0,240.0,2300.0,2022.0,30.0,389.0,23.0,54.0,51.0,0.0,0.0,0.0,0.0,0.0
0.0,568.0,60.0,60.0,94.0,3.0,88.0,9.0,11.0,76.0,0.0,141.0,0.0,36.0,72.0,20.0,3319.0,720.0,16.0,2830.0,13.0,308.0,173.0,336.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,874.0,30.0,32.0,199.0,0.0,255.0,0.0,0.0,47.0,0.0,160.0,0.0,0.0,118.0,240.0,3477.0,2604.0,790.0,2859.0,0.0,49.0,6.0,13.0,82.0,0.0,0.0,0.0,0.0,0.0
0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1306.0,0.0,0.0,85.0,0.0,391.0,0.0,0.0,170.0,0.0,2050.0,0.0,60.0,120.0,0.0,7533.0,760.0,12.0,230.0,0.0,103.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
0.0,1034.0,0.0,70.0,224.0,0.0,397.0,0.0,24.0,33.0,0.0,870.0,0.0,112.0,44.0,0.0,7217.0,180.0,1350.0,312.0,14.0,266.0,25.0,264.0,69.0,0.0,0.0,0.0,0.0,0.0
25.0,1448.0,100.0,10.0,170.0,156.0,547.0,0.0,0.0,89.0,0.0,584.0,20.0,0.0,132.0,97.0,9190.0,160.0,250.0,1016.0,0.0,282.0,24.0,132.0,32.0,0.0,0.0,0.0,0.0,0.0
37.0,473.0,10.0,36.0,250.0,30.0,97.0,13.0,28.0,60.0,151.0,414.0,0.0,144.0,0.0,82.0,6913.0,10.0,904.0,5523.0,65.0,145.0,13.0,169.0,29.0,0.0,0.0,0.0,0.0,0.0
0.0,850.0,120.0,0.0,180.0,0.0,82.0,18.0,0.0,86.0,0.0,338.0,0.0,0.0,80.0,20.0,16952.0,3350.0,60.0,1292.0,3.0,55.0,31.0,17.0,286.0,0.0,0.0,0.0,0.0,0.0
0.0,166.0,0.0,20.0,72.0,0.0,19.0,0.0,6.0,90.0,0.0,20.0,20.0,0.0,172.0,0.0,1033.0,100.0,62.0,842.0,0.0,81.0,10.0,35.0,92.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,200.0,0.0,4.0,50.0,0.0,77.0,0.0,0.0,12.0,0.0,208.0,0.0,36.0,0.0,0.0,6202.0,0.0,800.0,6134.0,0.0,285.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1216.0,0.0,240.0,190.0,14.0,296.0,0.0,12.0,197.0,8.0,988.0,0.0,380.0,407.0,36.0,23867.0,0.0,1040.0,2894.0,43.0,589.0,0.0,46.0,80.0,0.0,0.0,0.0,0.0,0.0
20.0,1985.0,0.0,160.0,439.0,8.0,301.0,0.0,0.0,63.0,0.0,542.0,114.0,272.0,280.0,96.0,8939.0,0.0,500.0,1068.0,0.0,210.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0
6.0,1505.0,0.0,358.0,380.0,0.0,541.0,0.0,59.0,28.0,0.0,287.0,0.0,170.0,207.0,60.0,22976.0,0.0,2518.0,680.0,3.0,326.0,0.0,104.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,613.0,0.0,100.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,352.0,0.0,44.0,40.0,0.0,3634.0,0.0,1260.0,120.0,0.0,71.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,0.0,120.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,48.0,32.0,0.0,0.0,84.0,48.0,255.0,252.0,0.0,25.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1022.0,0.0,4.0,204.0,27.0,121.0,0.0,0.0,60.0,20.0,250.0,0.0,292.0,160.0,66.0,6082.0,20.0,5592.0,793.0,20.0,227.0,80.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0
10.0,743.0,0.0,250.0,141.0,18.0,126.0,0.0,16.0,60.0,0.0,665.0,60.0,23.0,0.0,10.0,8474.0,0.0,1416.0,1587.0,18.0,290.0,0.0,5.0,73.0,0.0,0.0,0.0,0.0,0.0
2.0,754.0,60.0,30.0,627.0,60.0,419.0,207.0,6.0,113.0,40.0,982.0,1020.0,159.0,348.0,30.0,6555.0,1490.0,50.0,3810.0,0.0,370.0,144.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0
57.0,1035.0,0.0,10.0,82.0,30.0,249.0,0.0,24.0,39.0,275.0,889.0,0.0,188.0,23.0,52.0,6634.0,0.0,346.0,646.0,28.0,380.0,0.0,53.0,77.0,0.0,0.0,0.0,0.0,0.0
0.0,567.0,0.0,80.0,116.0,0.0,242.0,24.0,0.0,89.0,0.0,572.0,88.0,0.0,292.0,30.0,3859.0,1350.0,10.0,3128.0,45.0,170.0,17.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0
0.0,454.0,0.0,3.0,0.0,0.0,250.0,0.0,12.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,5084.0,500.0,3.0,0.0,0.0,26.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1656.0,0.0,100.0,200.0,0.0,251.0,0.0,4.0,0.0,0.0,684.0,0.0,0.0,240.0,0.0,6050.0,0.0,480.0,270.0,0.0,266.0,0.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,1402.0,0.0,0.0,50.0,0.0,501.0,0.0,0.0,17.0,0.0,894.0,0.0,144.0,18.0,0.0,11756.0,0.0,0.0,486.0,0.0,332.0,0.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0
40.0,967.0,60.0,80.0,695.0,4.0,180.0,72.0,23.0,115.0,0.0,617.0,132.0,218.0,822.0,6.0,7736.0,110.0,106.0,2821.0,1.0,300.0,63.0,18.0,101.0,0.0,0.0,0.0,0.0,0.0
0.0,533.0,70.0,112.0,90.0,0.0,266.0,0.0,42.0,82.0,0.0,290.0,0.0,512.0,12.0,0.0,13876.0,50.0,1132.0,2055.0,0.0,172.0,56.0,75.0,26.0,0.0,0.0,0.0,0.0,0.0
0.0,621.0,0.0,152.0,340.0,0.0,173.0,0.0,0.0,212.0,0.0,239.0,68.0,240.0,20.0,80.0,6024.0,2498.0,128.0,1284.0,0.0,360.0,8.0,59.0,127.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,444.0,120.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,400.0,304.0,0.0,0.0,3192.0,13380.0,0.0,202.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,376.0,20.0,95.0,10.0,0.0,122.0,0.0,0.0,68.0,200.0,477.0,116.0,244.0,144.0,110.0,3664.0,20.0,890.0,1992.0,0.0,158.0,36.0,45.0,66.0,0.0,0.0,0.0,0.0,0.0
0.0,442.0,0.0,20.0,40.0,0.0,128.0,0.0,0.0,160.0,0.0,676.0,0.0,0.0,1920.0,0.0,4130.0,0.0,0.0,3030.0,0.0,299.0,0.0,10.0,2440.0,0.0,0.0,0.0,0.0,0.0
60.0,1607.0,60.0,35.0,278.0,0.0,551.0,24.0,40.0,111.0,380.0,2626.0,0.0,668.0,433.0,82.0,15438.0,60.0,1198.0,1706.0,20.0,1295.0,6.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,599.0,0.0,451.0,406.0,0.0,301.0,0.0,43.0,36.0,0.0,656.0,132.0,265.0,94.0,0.0,8288.0,0.0,2001.0,2439.0,0.0,258.0,0.0,439.0,1266.0,0.0,0.0,0.0,0.0,0.0
20.0,2315.0,0.0,162.0,293.0,6.0,281.0,20.0,0.0,0.0,72.0,3105.0,0.0,1224.0,3.0,12.0,36831.0,2880.0,742.0,2192.0,0.0,2680.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0
30.0,113.0,0.0,5.0,41.0,23.0,11.0,0.0,0.0,0.0,48.0,46.0,0.0,0.0,0.0,192.0,3040.0,0.0,40.0,40.0,15.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,132.0,0.0,600.0,0.0,0.0,190.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
240.0,584.0,0.0,0.0,132.0,260.0,225.0,0.0,1.0,98.0,1084.0,506.0,0.0,0.0,2128.0,260.0,6650.0,0.0,1200.0,626.0,72.0,182.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0
0.0,692.0,0.0,20.0,93.0,30.0,272.0,0.0,0.0,118.0,336.0,1578.0,0.0,54.0,486.0,270.0,3310.0,770.0,64.0,508.0,12.0,393.0,0.0,36.0,110.0,0.0,0.0,0.0,0.0,0.0
80.0,1976.0,100.0,20.0,375.0,20.0,75.0,52.0,9.0,24.0,356.0,1222.0,12.0,268.0,588.0,244.0,4289.0,4680.0,80.0,3868.0,6.0,988.0,0.0,106.0,53.0,0.0,0.0,0.0,0.0,0.0
9.0,838.0,0.0,40.0,66.0,3.0,103.0,0.0,22.0,12.0,4.0,761.0,0.0,516.0,298.0,24.0,4733.0,600.0,136.0,816.0,1.0,914.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0
12.0,968.0,40.0,130.0,185.0,135.0,180.0,0.0,10.0,159.0,0.0,1156.0,118.0,0.0,988.0,120.0,9700.0,7760.0,1470.0,991.0,2.0,867.0,49.0,700.0,88.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,270.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,643.0,10.0,22.0,60.0,0.0,191.0,0.0,0.0,88.0,0.0,1167.0,0.0,0.0,0.0,0.0,4944.0,0.0,142.0,540.0,0.0,1130.0,5.0,25.0,102.0,0.0,0.0,0.0,0.0,0.0
0.0,2685.0,50.0,30.0,200.0,0.0,308.0,24.0,4.0,40.0,0.0,2360.0,200.0,96.0,264.0,0.0,12192.0,570.0,280.0,410.0,0.0,447.0,15.0,24.0,98.0,0.0,0.0,0.0,0.0,0.0
6.0,1215.0,660.0,140.0,583.0,6.0,343.0,20.0,0.0,78.0,24.0,1116.0,74.0,408.0,412.0,120.0,13249.0,1342.0,1690.0,1978.0,6.0,241.0,157.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0
20.0,1465.0,70.0,10.0,205.0,0.0,428.0,50.0,42.0,97.0,0.0,816.0,44.0,488.0,213.0,40.0,11683.0,380.0,1434.0,612.0,45.0,874.0,46.0,147.0,9.0,0.0,0.0,0.0,0.0,0.0
20.0,180.0,0.0,190.0,30.0,0.0,88.0,15.0,9.0,12.0,0.0,1040.0,46.0,372.0,40.0,45.0,1044.0,18010.0,730.0,2920.0,7.0,36.0,55.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,401.0,60.0,90.0,70.0,0.0,230.0,30.0,20.0,0.0,0.0,736.0,220.0,96.0,196.0,0.0,2697.0,540.0,0.0,4184.0,0.0,397.0,0.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0
0.0,1998.0,0.0,80.0,355.0,0.0,275.0,0.0,8.0,22.0,0.0,2192.0,0.0,196.0,342.0,180.0,9787.0,0.0,158.0,912.0,26.0,701.0,16.0,19.0,62.0,0.0,0.0,0.0,0.0,0.0
0.0,1721.0,40.0,305.0,320.0,0.0,107.0,0.0,68.0,40.0,0.0,868.0,12.0,174.0,522.0,0.0,10762.0,240.0,1152.0,1385.0,0.0,300.0,101.0,171.0,31.0,0.0,0.0,0.0,0.0,0.0
10.0,1345.0,50.0,320.0,250.0,0.0,420.0,0.0,12.0,10.0,0.0,1294.0,363.0,240.0,0.0,20.0,11930.0,60.0,1160.0,2730.0,0.0,447.0,6.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,1756.0,190.0,70.0,20.0,30.0,50.0,0.0,6.0,0.0,224.0,1020.0,0.0,144.0,0.0,20.0,8295.0,680.0,250.0,320.0,0.0,312.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,44.0,180.0,0.0,0.0,0.0,180.0,458.0,0.0,140.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,484.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,460.0,60.0,0.0,0.0,1.0,159.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
255.0,1790.0,0.0,20.0,27.0,111.0,603.0,0.0,0.0,28.0,3014.0,1951.0,24.0,338.0,78.0,4585.0,14079.0,0.0,682.0,1086.0,364.0,838.0,40.0,103.0,58.0,0.0,0.0,0.0,0.0,0.0
