bill_date,ALCALINAS,BOMBILLOS,ENCENDEDORES,MANGANESO,OTROS,TERCEROS,month,year,year_month,date
2020-01-17 05:00:00+00:00,7216.0,6529.0,18458.0,86147.0,6565.0,0.0,1,2020,2020-01-01,2020-01-17
2020-01-18 05:00:00+00:00,3852.0,2714.0,10561.0,42138.0,3386.0,0.0,1,2020,2020-01-01,2020-01-18
2020-01-19 05:00:00+00:00,77.0,258.0,416.0,868.0,34.0,0.0,1,2020,2020-01-01,2020-01-19
2020-01-20 05:00:00+00:00,6875.0,5579.0,19707.0,75678.0,7002.0,0.0,1,2020,2020-01-01,2020-01-20
2020-01-21 05:00:00+00:00,12238.0,5989.0,20929.0,103318.0,7530.0,0.0,1,2020,2020-01-01,2020-01-21
2020-01-22 05:00:00+00:00,10687.0,7396.0,25105.0,109125.0,7996.0,0.0,1,2020,2020-01-01,2020-01-22
2020-01-23 05:00:00+00:00,10231.0,6468.0,21834.0,98900.0,7852.0,0.0,1,2020,2020-01-01,2020-01-23
2020-01-24 05:00:00+00:00,10234.0,5314.0,20701.0,118955.0,7355.0,0.0,1,2020,2020-01-01,2020-01-24
2020-01-25 05:00:00+00:00,1334.0,596.0,2935.0,11393.0,847.0,0.0,1,2020,2020-01-01,2020-01-25
2020-01-27 05:00:00+00:00,7477.0,5586.0,21395.0,82878.0,6529.0,0.0,1,2020,2020-01-01,2020-01-27
2020-01-28 05:00:00+00:00,8467.0,8036.0,27137.0,124516.0,7425.0,0.0,1,2020,2020-01-01,2020-01-28
2020-01-29 05:00:00+00:00,11532.0,7620.0,23061.0,93117.0,8097.0,0.0,1,2020,2020-01-01,2020-01-29
2020-01-30 05:00:00+00:00,18788.0,6754.0,22586.0,205401.0,9271.0,0.0,1,2020,2020-01-01,2020-01-30
2020-01-31 05:00:00+00:00,7945.0,5621.0,16300.0,74139.0,6570.0,0.0,1,2020,2020-01-01,2020-01-31
2020-02-01 05:00:00+00:00,5898.0,365.0,2094.0,10584.0,399.0,0.0,2,2020,2020-02-01,2020-02-01
2020-02-03 05:00:00+00:00,3844.0,4522.0,15841.0,49020.0,5350.0,0.0,2,2020,2020-02-01,2020-02-03
2020-02-04 05:00:00+00:00,6986.0,7200.0,18336.0,73465.0,6545.0,0.0,2,2020,2020-02-01,2020-02-04
2020-02-05 05:00:00+00:00,6405.0,6805.0,16011.0,78020.0,7018.0,0.0,2,2020,2020-02-01,2020-02-05
2020-02-06 05:00:00+00:00,6094.0,6775.0,19633.0,81457.0,7576.0,0.0,2,2020,2020-02-01,2020-02-06
2020-02-07 05:00:00+00:00,4666.0,6105.0,16079.0,68133.0,6133.0,0.0,2,2020,2020-02-01,2020-02-07
2020-02-08 05:00:00+00:00,777.0,1224.0,1734.0,7052.0,429.0,0.0,2,2020,2020-02-01,2020-02-08
2020-02-09 05:00:00+00:00,20.0,204.0,144.0,728.0,15.0,0.0,2,2020,2020-02-01,2020-02-09
2020-02-10 05:00:00+00:00,4983.0,5141.0,14696.0,48888.0,6102.0,0.0,2,2020,2020-02-01,2020-02-10
2020-02-11 05:00:00+00:00,8072.0,6576.0,19897.0,63822.0,6171.0,0.0,2,2020,2020-02-01,2020-02-11
2020-02-12 05:00:00+00:00,6199.0,7093.0,21803.0,60038.0,6062.0,0.0,2,2020,2020-02-01,2020-02-12
2020-02-13 05:00:00+00:00,6610.0,5497.0,14607.0,68519.0,6537.0,0.0,2,2020,2020-02-01,2020-02-13
2020-02-14 05:00:00+00:00,3634.0,2957.0,12439.0,59443.0,5338.0,0.0,2,2020,2020-02-01,2020-02-14
2020-02-15 05:00:00+00:00,57.0,279.0,924.0,2848.0,217.0,0.0,2,2020,2020-02-01,2020-02-15
2020-02-17 05:00:00+00:00,4994.0,6209.0,16611.0,56818.0,5465.0,0.0,2,2020,2020-02-01,2020-02-17
2020-02-18 05:00:00+00:00,7427.0,6211.0,16191.0,73730.0,6364.0,0.0,2,2020,2020-02-01,2020-02-18
2020-02-19 05:00:00+00:00,7663.0,6902.0,18624.0,70853.0,5828.0,0.0,2,2020,2020-02-01,2020-02-19
2020-02-20 05:00:00+00:00,7119.0,6292.0,15133.0,58276.0,5284.0,0.0,2,2020,2020-02-01,2020-02-20
2020-02-21 05:00:00+00:00,4758.0,4885.0,15809.0,63237.0,4743.0,0.0,2,2020,2020-02-01,2020-02-21
2020-02-22 05:00:00+00:00,135.0,203.0,2356.0,5270.0,205.0,0.0,2,2020,2020-02-01,2020-02-22
2020-02-24 05:00:00+00:00,6982.0,4016.0,14964.0,59205.0,4359.0,0.0,2,2020,2020-02-01,2020-02-24
2020-02-25 05:00:00+00:00,5766.0,4673.0,18354.0,69844.0,5234.0,0.0,2,2020,2020-02-01,2020-02-25
2020-02-26 05:00:00+00:00,13369.0,4265.0,18872.0,63329.0,5324.0,0.0,2,2020,2020-02-01,2020-02-26
2020-02-27 05:00:00+00:00,7188.0,4282.0,24399.0,70577.0,4787.0,0.0,2,2020,2020-02-01,2020-02-27
2020-02-28 05:00:00+00:00,5616.0,2912.0,13896.0,71146.0,4410.0,0.0,2,2020,2020-02-01,2020-02-28
2020-02-29 05:00:00+00:00,159.0,363.0,2263.0,17284.0,548.0,0.0,2,2020,2020-02-01,2020-02-29
2020-03-01 05:00:00+00:00,59.0,68.0,240.0,1146.0,32.0,0.0,3,2020,2020-03-01,2020-03-01
2020-03-02 05:00:00+00:00,4509.0,3250.0,16561.0,50905.0,5950.0,0.0,3,2020,2020-03-01,2020-03-02
2020-03-03 05:00:00+00:00,6427.0,4288.0,18341.0,60866.0,6267.0,0.0,3,2020,2020-03-01,2020-03-03
2020-03-04 05:00:00+00:00,5755.0,4172.0,20822.0,64325.0,7502.0,0.0,3,2020,2020-03-01,2020-03-04
2020-03-05 05:00:00+00:00,10105.0,4187.0,18936.0,64464.0,6384.0,0.0,3,2020,2020-03-01,2020-03-05
2020-03-06 05:00:00+00:00,5678.0,3972.0,15149.0,57690.0,5383.0,0.0,3,2020,2020-03-01,2020-03-06
2020-03-07 05:00:00+00:00,201.0,147.0,837.0,4211.0,243.0,0.0,3,2020,2020-03-01,2020-03-07
2020-03-09 05:00:00+00:00,5147.0,3802.0,14884.0,52330.0,4936.0,0.0,3,2020,2020-03-01,2020-03-09
2020-03-10 05:00:00+00:00,5764.0,4456.0,17496.0,59167.0,6263.0,0.0,3,2020,2020-03-01,2020-03-10
2020-03-11 05:00:00+00:00,7018.0,4833.0,19802.0,85385.0,6088.0,0.0,3,2020,2020-03-01,2020-03-11
2020-03-12 05:00:00+00:00,6316.0,4615.0,16523.0,68711.0,5232.0,0.0,3,2020,2020-03-01,2020-03-12
2020-03-13 05:00:00+00:00,5736.0,3920.0,16505.0,63892.0,4747.0,0.0,3,2020,2020-03-01,2020-03-13
2020-03-14 05:00:00+00:00,372.0,168.0,851.0,3738.0,467.0,0.0,3,2020,2020-03-01,2020-03-14
2020-03-16 05:00:00+00:00,6548.0,4781.0,15095.0,56401.0,3361.0,0.0,3,2020,2020-03-01,2020-03-16
2020-03-17 05:00:00+00:00,5132.0,4653.0,14762.0,66519.0,4613.0,0.0,3,2020,2020-03-01,2020-03-17
2020-03-18 05:00:00+00:00,17684.0,4632.0,15688.0,64814.0,4250.0,0.0,3,2020,2020-03-01,2020-03-18
2020-03-19 05:00:00+00:00,9889.0,4587.0,16401.0,71521.0,4656.0,0.0,3,2020,2020-03-01,2020-03-19
2020-03-20 05:00:00+00:00,3049.0,2543.0,9721.0,42992.0,1403.0,0.0,3,2020,2020-03-01,2020-03-20
2020-03-21 05:00:00+00:00,4500.0,0.0,960.0,0.0,150.0,0.0,3,2020,2020-03-01,2020-03-21
2020-03-24 05:00:00+00:00,5173.0,2024.0,8664.0,32588.0,1107.0,0.0,3,2020,2020-03-01,2020-03-24
2020-03-25 05:00:00+00:00,3181.0,1382.0,6558.0,21424.0,673.0,0.0,3,2020,2020-03-01,2020-03-25
2020-03-26 05:00:00+00:00,3150.0,2009.0,5449.0,21328.0,522.0,0.0,3,2020,2020-03-01,2020-03-26
2020-03-27 05:00:00+00:00,5610.0,1053.0,5950.0,21118.0,529.0,0.0,3,2020,2020-03-01,2020-03-27
2020-03-28 05:00:00+00:00,1231.0,405.0,1829.0,8346.0,173.0,0.0,3,2020,2020-03-01,2020-03-28
2020-03-30 05:00:00+00:00,1630.0,1173.0,5069.0,13000.0,320.0,0.0,3,2020,2020-03-01,2020-03-30
2020-03-31 05:00:00+00:00,1218.0,973.0,6604.0,14606.0,318.0,0.0,3,2020,2020-03-01,2020-03-31
2020-04-01 05:00:00+00:00,2010.0,1253.0,2762.0,35901.0,146.0,0.0,4,2020,2020-04-01,2020-04-01
2020-04-02 05:00:00+00:00,1475.0,877.0,2524.0,13806.0,201.0,0.0,4,2020,2020-04-01,2020-04-02
2020-04-03 05:00:00+00:00,1038.0,566.0,1258.0,10476.0,110.0,0.0,4,2020,2020-04-01,2020-04-03
2020-04-04 05:00:00+00:00,23.0,155.0,241.0,2256.0,2.0,0.0,4,2020,2020-04-01,2020-04-04
2020-04-07 05:00:00+00:00,200.0,156.0,126.0,470.0,0.0,0.0,4,2020,2020-04-01,2020-04-07
2020-04-13 05:00:00+00:00,5968.0,1899.0,9186.0,29995.0,947.0,0.0,4,2020,2020-04-01,2020-04-13
2020-04-14 05:00:00+00:00,21630.0,3512.0,13134.0,46671.0,1221.0,0.0,4,2020,2020-04-01,2020-04-14
2020-04-15 05:00:00+00:00,9796.0,3870.0,23674.0,69975.0,2009.0,0.0,4,2020,2020-04-01,2020-04-15
2020-04-16 05:00:00+00:00,5107.0,3505.0,13103.0,74347.0,1240.0,0.0,4,2020,2020-04-01,2020-04-16
2020-04-17 05:00:00+00:00,7700.0,2756.0,13069.0,45065.0,1396.0,0.0,4,2020,2020-04-01,2020-04-17
2020-04-18 05:00:00+00:00,711.0,663.0,1827.0,11208.0,79.0,0.0,4,2020,2020-04-01,2020-04-18
2020-04-20 05:00:00+00:00,8485.0,4664.0,19359.0,74572.0,2581.0,0.0,4,2020,2020-04-01,2020-04-20
2020-04-21 05:00:00+00:00,10356.0,6133.0,22364.0,77088.0,2878.0,0.0,4,2020,2020-04-01,2020-04-21
2020-04-22 05:00:00+00:00,8143.0,6430.0,19274.0,66046.0,2900.0,0.0,4,2020,2020-04-01,2020-04-22
2020-04-23 05:00:00+00:00,9133.0,5192.0,26209.0,90174.0,3196.0,0.0,4,2020,2020-04-01,2020-04-23
2020-04-24 05:00:00+00:00,6352.0,4239.0,15910.0,63470.0,2626.0,0.0,4,2020,2020-04-01,2020-04-24
2020-04-25 05:00:00+00:00,7481.0,535.0,1751.0,5078.0,399.0,0.0,4,2020,2020-04-01,2020-04-25
2020-04-26 05:00:00+00:00,60.0,0.0,0.0,0.0,0.0,0.0,4,2020,2020-04-01,2020-04-26
2020-04-27 05:00:00+00:00,7580.0,5281.0,16660.0,81134.0,2493.0,0.0,4,2020,2020-04-01,2020-04-27
2020-04-28 05:00:00+00:00,8594.0,5369.0,18335.0,87875.0,4241.0,0.0,4,2020,2020-04-01,2020-04-28
2020-04-29 05:00:00+00:00,10453.0,6852.0,19034.0,101284.0,3752.0,0.0,4,2020,2020-04-01,2020-04-29
2020-04-30 05:00:00+00:00,7854.0,4563.0,19583.0,109029.0,3340.0,0.0,4,2020,2020-04-01,2020-04-30
2020-05-01 05:00:00+00:00,4947.0,2266.0,9189.0,40077.0,1577.0,0.0,5,2020,2020-05-01,2020-05-01
2020-05-02 05:00:00+00:00,1868.0,1844.0,6283.0,31776.0,1094.0,0.0,5,2020,2020-05-01,2020-05-02
2020-05-03 05:00:00+00:00,0.0,18.0,44.0,444.0,40.0,0.0,5,2020,2020-05-01,2020-05-03
2020-05-04 05:00:00+00:00,5830.0,5635.0,16084.0,73282.0,3579.0,0.0,5,2020,2020-05-01,2020-05-04
2020-05-05 05:00:00+00:00,23058.0,8258.0,18202.0,102485.0,4311.0,0.0,5,2020,2020-05-01,2020-05-05
2020-05-06 05:00:00+00:00,7116.0,7501.0,17567.0,92782.0,4124.0,0.0,5,2020,2020-05-01,2020-05-06
2020-05-07 05:00:00+00:00,13117.0,7510.0,17444.0,96598.0,3853.0,0.0,5,2020,2020-05-01,2020-05-07
2020-05-08 05:00:00+00:00,19483.0,5183.0,20200.0,63647.0,3586.0,0.0,5,2020,2020-05-01,2020-05-08
2020-05-09 05:00:00+00:00,1750.0,637.0,3220.0,11880.0,739.0,0.0,5,2020,2020-05-01,2020-05-09
2020-05-11 05:00:00+00:00,6022.0,5299.0,13237.0,79700.0,4209.0,0.0,5,2020,2020-05-01,2020-05-11
2020-05-12 05:00:00+00:00,8714.0,5823.0,19709.0,77017.0,5220.0,0.0,5,2020,2020-05-01,2020-05-12
2020-05-13 05:00:00+00:00,7244.0,7020.0,17061.0,78636.0,6233.0,0.0,5,2020,2020-05-01,2020-05-13
2020-05-14 05:00:00+00:00,9666.0,5434.0,21608.0,89644.0,5241.0,0.0,5,2020,2020-05-01,2020-05-14
2020-05-15 05:00:00+00:00,10917.0,4973.0,13281.0,60324.0,4919.0,0.0,5,2020,2020-05-01,2020-05-15
2020-05-16 05:00:00+00:00,1908.0,312.0,2047.0,3516.0,361.0,0.0,5,2020,2020-05-01,2020-05-16
2020-05-17 05:00:00+00:00,0.0,0.0,24.0,373.0,6.0,0.0,5,2020,2020-05-01,2020-05-17
2020-05-18 05:00:00+00:00,8298.0,6917.0,15667.0,62879.0,3930.0,0.0,5,2020,2020-05-01,2020-05-18
2020-05-19 05:00:00+00:00,8510.0,5781.0,19534.0,84840.0,6383.0,0.0,5,2020,2020-05-01,2020-05-19
2020-05-20 05:00:00+00:00,10307.0,5790.0,16687.0,74877.0,5822.0,0.0,5,2020,2020-05-01,2020-05-20
2020-05-21 05:00:00+00:00,7786.0,7073.0,17597.0,81865.0,5515.0,0.0,5,2020,2020-05-01,2020-05-21
2020-05-22 05:00:00+00:00,8033.0,6391.0,19168.0,75855.0,4895.0,61.0,5,2020,2020-05-01,2020-05-22
2020-05-23 05:00:00+00:00,4560.0,582.0,1121.0,4559.0,313.0,0.0,5,2020,2020-05-01,2020-05-23
2020-05-25 05:00:00+00:00,859.0,1165.0,3399.0,11774.0,877.0,0.0,5,2020,2020-05-01,2020-05-25
2020-05-26 05:00:00+00:00,5592.0,5711.0,15337.0,70966.0,4333.0,123.0,5,2020,2020-05-01,2020-05-26
2020-05-27 05:00:00+00:00,7909.0,7290.0,15900.0,102613.0,5821.0,54.0,5,2020,2020-05-01,2020-05-27
2020-05-28 05:00:00+00:00,10174.0,7160.0,23047.0,93544.0,5116.0,57.0,5,2020,2020-05-01,2020-05-28
2020-05-29 05:00:00+00:00,8020.0,7361.0,22639.0,85800.0,4784.0,33.0,5,2020,2020-05-01,2020-05-29
2020-05-30 05:00:00+00:00,4308.0,4159.0,11058.0,70971.0,3177.0,26.0,5,2020,2020-05-01,2020-05-30
2020-05-31 05:00:00+00:00,0.0,2.0,59.0,80.0,1.0,0.0,5,2020,2020-05-01,2020-05-31
2020-06-01 05:00:00+00:00,8499.0,4944.0,15904.0,67329.0,4442.0,40.0,6,2020,2020-06-01,2020-06-01
2020-06-02 05:00:00+00:00,18475.0,7149.0,22691.0,75925.0,6497.0,63.0,6,2020,2020-06-01,2020-06-02
2020-06-03 05:00:00+00:00,7515.0,7021.0,19319.0,80568.0,6461.0,74.0,6,2020,2020-06-01,2020-06-03
2020-06-04 05:00:00+00:00,7755.0,6469.0,21971.0,75246.0,5143.0,48.0,6,2020,2020-06-01,2020-06-04
2020-06-05 05:00:00+00:00,8810.0,4803.0,17764.0,74274.0,6050.0,52.0,6,2020,2020-06-01,2020-06-05
2020-06-06 05:00:00+00:00,436.0,252.0,1171.0,3939.0,209.0,0.0,6,2020,2020-06-01,2020-06-06
2020-06-08 05:00:00+00:00,6353.0,5322.0,15423.0,69485.0,4578.0,65.0,6,2020,2020-06-01,2020-06-08
2020-06-09 05:00:00+00:00,8058.0,7068.0,18990.0,74265.0,6114.0,36.0,6,2020,2020-06-01,2020-06-09
2020-06-10 05:00:00+00:00,8053.0,7293.0,19940.0,77790.0,5101.0,44.0,6,2020,2020-06-01,2020-06-10
2020-06-11 05:00:00+00:00,9370.0,6740.0,19635.0,87016.0,5164.0,20.0,6,2020,2020-06-01,2020-06-11
2020-06-12 05:00:00+00:00,12521.0,4339.0,18330.0,59527.0,3387.0,30.0,6,2020,2020-06-01,2020-06-12
2020-06-13 05:00:00+00:00,613.0,1065.0,2582.0,13975.0,843.0,4.0,6,2020,2020-06-01,2020-06-13
2020-06-15 05:00:00+00:00,359.0,592.0,1246.0,3933.0,162.0,0.0,6,2020,2020-06-01,2020-06-15
2020-06-16 05:00:00+00:00,7256.0,7394.0,15827.0,91359.0,3689.0,18.0,6,2020,2020-06-01,2020-06-16
2020-06-17 05:00:00+00:00,7500.0,11953.0,21978.0,106850.0,5286.0,27.0,6,2020,2020-06-01,2020-06-17
2020-06-18 05:00:00+00:00,7819.0,12034.0,21508.0,94772.0,4996.0,17.0,6,2020,2020-06-01,2020-06-18
2020-06-19 05:00:00+00:00,12904.0,10987.0,19631.0,113660.0,4924.0,14.0,6,2020,2020-06-01,2020-06-19
2020-06-20 05:00:00+00:00,5098.0,6075.0,15049.0,76194.0,3165.0,17.0,6,2020,2020-06-01,2020-06-20
2020-06-22 05:00:00+00:00,2068.0,266.0,945.0,20774.0,171.0,22.0,6,2020,2020-06-01,2020-06-22
2020-06-23 05:00:00+00:00,8646.0,7234.0,17890.0,76165.0,7166.0,45.0,6,2020,2020-06-01,2020-06-23
2020-06-24 05:00:00+00:00,13722.0,7042.0,19184.0,77100.0,6245.0,40.0,6,2020,2020-06-01,2020-06-24
2020-06-25 05:00:00+00:00,9714.0,7295.0,21055.0,114031.0,5872.0,35.0,6,2020,2020-06-01,2020-06-25
2020-06-26 05:00:00+00:00,9352.0,6085.0,22343.0,73510.0,5693.0,30.0,6,2020,2020-06-01,2020-06-26
2020-06-27 05:00:00+00:00,7168.0,5766.0,17392.0,52291.0,5449.0,17.0,6,2020,2020-06-01,2020-06-27
2020-06-29 05:00:00+00:00,409.0,162.0,980.0,3452.0,206.0,0.0,6,2020,2020-06-01,2020-06-29
2020-06-30 05:00:00+00:00,18368.0,6099.0,17122.0,74896.0,4971.0,13.0,6,2020,2020-06-01,2020-06-30
2020-07-01 05:00:00+00:00,21731.0,7010.0,24263.0,92963.0,7953.0,50.0,7,2020,2020-07-01,2020-07-01
2020-07-02 05:00:00+00:00,10653.0,7055.0,20682.0,100468.0,7279.0,28.0,7,2020,2020-07-01,2020-07-02
2020-07-03 05:00:00+00:00,9747.0,7502.0,25277.0,100172.0,8324.0,35.0,7,2020,2020-07-01,2020-07-03
2020-07-04 05:00:00+00:00,4619.0,4205.0,15568.0,67861.0,4953.0,51.0,7,2020,2020-07-01,2020-07-04
2020-07-06 05:00:00+00:00,5210.0,5273.0,21052.0,78973.0,11226.0,8.0,7,2020,2020-07-01,2020-07-06
2020-07-07 05:00:00+00:00,8560.0,8460.0,19419.0,113138.0,17212.0,10.0,7,2020,2020-07-01,2020-07-07
2020-07-08 05:00:00+00:00,7538.0,7288.0,20789.0,83845.0,16498.0,33.0,7,2020,2020-07-01,2020-07-08
2020-07-09 05:00:00+00:00,10347.0,6983.0,25692.0,101991.0,12843.0,8.0,7,2020,2020-07-01,2020-07-09
2020-07-10 05:00:00+00:00,8508.0,5514.0,22450.0,111884.0,10052.0,17.0,7,2020,2020-07-01,2020-07-10
2020-07-11 05:00:00+00:00,1103.0,521.0,4733.0,12129.0,1240.0,0.0,7,2020,2020-07-01,2020-07-11
2020-07-12 05:00:00+00:00,0.0,38.0,126.0,366.0,0.0,0.0,7,2020,2020-07-01,2020-07-12
2020-07-13 05:00:00+00:00,8735.0,5961.0,17872.0,75496.0,9241.0,53.0,7,2020,2020-07-01,2020-07-13
2020-07-14 05:00:00+00:00,9373.0,5956.0,23705.0,76982.0,10782.0,34.0,7,2020,2020-07-01,2020-07-14
2020-07-15 05:00:00+00:00,16213.0,6928.0,20167.0,78355.0,11030.0,25.0,7,2020,2020-07-01,2020-07-15
2020-07-16 05:00:00+00:00,8205.0,6819.0,19063.0,78440.0,14386.0,39.0,7,2020,2020-07-01,2020-07-16
2020-07-17 05:00:00+00:00,11007.0,4623.0,15496.0,58323.0,8778.0,43.0,7,2020,2020-07-01,2020-07-17
2020-07-18 05:00:00+00:00,433.0,194.0,966.0,3230.0,413.0,0.0,7,2020,2020-07-01,2020-07-18
2020-07-20 05:00:00+00:00,259.0,161.0,1044.0,1385.0,98.0,0.0,7,2020,2020-07-01,2020-07-20
2020-07-21 05:00:00+00:00,7208.0,5717.0,15658.0,62744.0,9423.0,20.0,7,2020,2020-07-01,2020-07-21
2020-07-22 05:00:00+00:00,7064.0,6169.0,17927.0,83432.0,9134.0,36.0,7,2020,2020-07-01,2020-07-22
2020-07-23 05:00:00+00:00,9154.0,6982.0,19914.0,86789.0,9751.0,37.0,7,2020,2020-07-01,2020-07-23
2020-07-24 05:00:00+00:00,9131.0,5808.0,20201.0,74268.0,11342.0,13.0,7,2020,2020-07-01,2020-07-24
2020-07-25 05:00:00+00:00,3805.0,3701.0,13949.0,51262.0,6649.0,0.0,7,2020,2020-07-01,2020-07-25
2020-07-27 05:00:00+00:00,7472.0,5226.0,15867.0,60231.0,7902.0,0.0,7,2020,2020-07-01,2020-07-27
2020-07-28 05:00:00+00:00,9165.0,6066.0,20923.0,96782.0,8370.0,0.0,7,2020,2020-07-01,2020-07-28
2020-07-29 05:00:00+00:00,9626.0,6303.0,21019.0,79785.0,7557.0,2.0,7,2020,2020-07-01,2020-07-29
2020-07-30 05:00:00+00:00,12009.0,6840.0,24644.0,77876.0,9562.0,0.0,7,2020,2020-07-01,2020-07-30
2020-07-31 05:00:00+00:00,4785.0,5128.0,17960.0,46502.0,10731.0,0.0,7,2020,2020-07-01,2020-07-31
2020-08-01 05:00:00+00:00,1517.0,903.0,4191.0,8052.0,2402.0,0.0,8,2020,2020-08-01,2020-08-01
2020-08-02 05:00:00+00:00,0.0,25.0,72.0,498.0,32.0,0.0,8,2020,2020-08-01,2020-08-02
2020-08-03 05:00:00+00:00,5964.0,4487.0,23479.0,65259.0,6991.0,46.0,8,2020,2020-08-01,2020-08-03
2020-08-04 05:00:00+00:00,9472.0,7243.0,18406.0,76453.0,7739.0,374.0,8,2020,2020-08-01,2020-08-04
2020-08-05 05:00:00+00:00,9964.0,6619.0,20275.0,77018.0,8789.0,645.0,8,2020,2020-08-01,2020-08-05
2020-08-06 05:00:00+00:00,8952.0,5541.0,20024.0,88307.0,8737.0,545.0,8,2020,2020-08-01,2020-08-06
2020-08-07 05:00:00+00:00,3888.0,2506.0,10779.0,40771.0,3348.0,0.0,8,2020,2020-08-01,2020-08-07
2020-08-08 05:00:00+00:00,497.0,460.0,4153.0,4911.0,1374.0,0.0,8,2020,2020-08-01,2020-08-08
2020-08-10 05:00:00+00:00,7808.0,6013.0,17581.0,99322.0,7221.0,429.0,8,2020,2020-08-01,2020-08-10
2020-08-11 05:00:00+00:00,29217.0,5993.0,23918.0,74815.0,9229.0,316.0,8,2020,2020-08-01,2020-08-11
2020-08-12 05:00:00+00:00,22326.0,6891.0,22516.0,87888.0,10786.0,320.0,8,2020,2020-08-01,2020-08-12
2020-08-13 05:00:00+00:00,7747.0,5858.0,18270.0,95754.0,11066.0,184.0,8,2020,2020-08-01,2020-08-13
2020-08-14 05:00:00+00:00,11459.0,4702.0,18623.0,63490.0,12528.0,343.0,8,2020,2020-08-01,2020-08-14
2020-08-15 05:00:00+00:00,574.0,1606.0,1314.0,8193.0,2053.0,64.0,8,2020,2020-08-01,2020-08-15
2020-08-17 05:00:00+00:00,2343.0,108.0,556.0,1720.0,125.0,0.0,8,2020,2020-08-01,2020-08-17
2020-08-18 05:00:00+00:00,5317.0,6341.0,18589.0,111620.0,5189.0,115.0,8,2020,2020-08-01,2020-08-18
2020-08-19 05:00:00+00:00,7254.0,7671.0,17636.0,92835.0,6387.0,237.0,8,2020,2020-08-01,2020-08-19
2020-08-20 05:00:00+00:00,11249.0,7767.0,22701.0,86499.0,6281.0,166.0,8,2020,2020-08-01,2020-08-20
2020-08-21 05:00:00+00:00,9220.0,7055.0,21992.0,93324.0,7138.0,311.0,8,2020,2020-08-01,2020-08-21
2020-08-22 05:00:00+00:00,4742.0,4415.0,14742.0,53432.0,4179.0,200.0,8,2020,2020-08-01,2020-08-22
2020-08-23 05:00:00+00:00,84.0,71.0,279.0,555.0,179.0,0.0,8,2020,2020-08-01,2020-08-23
2020-08-24 05:00:00+00:00,8679.0,6904.0,19208.0,72303.0,5531.0,198.0,8,2020,2020-08-01,2020-08-24
2020-08-25 05:00:00+00:00,11828.0,5760.0,23009.0,70768.0,7657.0,386.0,8,2020,2020-08-01,2020-08-25
2020-08-26 05:00:00+00:00,9696.0,6687.0,20271.0,83883.0,7107.0,279.0,8,2020,2020-08-01,2020-08-26
2020-08-27 05:00:00+00:00,7722.0,6398.0,21352.0,80330.0,12182.0,317.0,8,2020,2020-08-01,2020-08-27
2020-08-28 05:00:00+00:00,28533.0,4210.0,16244.0,75288.0,5513.0,614.0,8,2020,2020-08-01,2020-08-28
2020-08-29 05:00:00+00:00,527.0,872.0,4894.0,7583.0,380.0,0.0,8,2020,2020-08-01,2020-08-29
2020-08-31 05:00:00+00:00,5654.0,5011.0,17391.0,64267.0,4226.0,177.0,8,2020,2020-08-01,2020-08-31
2020-09-01 05:00:00+00:00,8142.0,7906.0,23965.0,76188.0,6067.0,146.0,9,2020,2020-09-01,2020-09-01
2020-09-02 05:00:00+00:00,6675.0,7831.0,20771.0,86170.0,6481.0,239.0,9,2020,2020-09-01,2020-09-02
2020-09-03 05:00:00+00:00,7818.0,7088.0,19704.0,103012.0,5995.0,164.0,9,2020,2020-09-01,2020-09-03
2020-09-04 05:00:00+00:00,5672.0,5786.0,18641.0,73793.0,6453.0,178.0,9,2020,2020-09-01,2020-09-04
2020-09-05 05:00:00+00:00,825.0,407.0,1541.0,5040.0,344.0,0.0,9,2020,2020-09-01,2020-09-05
2020-09-07 05:00:00+00:00,6511.0,5679.0,17688.0,71921.0,6308.0,157.0,9,2020,2020-09-01,2020-09-07
2020-09-08 05:00:00+00:00,10694.0,7925.0,24568.0,123313.0,5886.0,389.0,9,2020,2020-09-01,2020-09-08
2020-09-09 05:00:00+00:00,8470.0,7532.0,22645.0,101577.0,7323.0,235.0,9,2020,2020-09-01,2020-09-09
2020-09-10 05:00:00+00:00,9622.0,7261.0,23421.0,100428.0,6907.0,404.0,9,2020,2020-09-01,2020-09-10
2020-09-11 05:00:00+00:00,6314.0,5523.0,20016.0,75058.0,5839.0,339.0,9,2020,2020-09-01,2020-09-11
2020-09-12 05:00:00+00:00,485.0,467.0,2547.0,6188.0,483.0,0.0,9,2020,2020-09-01,2020-09-12
2020-09-13 05:00:00+00:00,20.0,0.0,0.0,560.0,10.0,0.0,9,2020,2020-09-01,2020-09-13
2020-09-14 05:00:00+00:00,6577.0,4989.0,17641.0,61220.0,6369.0,572.0,9,2020,2020-09-01,2020-09-14
2020-09-15 05:00:00+00:00,19912.0,8193.0,24293.0,95005.0,6800.0,487.0,9,2020,2020-09-01,2020-09-15
2020-09-16 05:00:00+00:00,8430.0,5918.0,22251.0,71908.0,6921.0,373.0,9,2020,2020-09-01,2020-09-16
2020-09-17 05:00:00+00:00,9389.0,6884.0,22160.0,85163.0,6912.0,311.0,9,2020,2020-09-01,2020-09-17
2020-09-18 05:00:00+00:00,6579.0,4370.0,19093.0,80112.0,5806.0,367.0,9,2020,2020-09-01,2020-09-18
